"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         313,      -5.203648078,      -1.281398582,      -2.116779848,       3.292261855,               -32
          0,           0,         314,      -5.203599336,      -1.282182495,      -2.129846915,       3.292242996,               -32
          0,           0,         315,      -5.203729438,      -1.283354379,       -2.12951752,       3.292180609,               -32
          0,           0,         316,       -5.20662595,      -1.276127675,       -2.05997479,        3.29259684,               -32
          0,           0,         317,      -5.206758631,      -1.276282606,      -2.066105235,       3.293834874,               -32
          0,           0,         318,      -5.209953503,      -1.277897747,      -2.129430155,       3.293479046,               -32
          0,           0,         319,      -5.211818903,      -1.283459766,      -2.138493853,       3.293341456,               -32
          0,           0,         320,        -5.2132364,      -1.282894699,      -2.084266665,        3.29331232,               -32
          0,           0,         321,      -5.214383251,      -1.283970185,      -2.129084351,       3.293320868,               -32
          0,           0,         322,      -5.216968651,      -1.281195888,       -2.08513767,       3.293286297,               -32
          0,           0,         323,      -5.219008254,      -1.281607869,      -2.133620552,       3.293119267,               -32
          0,           0,         324,      -5.221312805,      -1.282731686,       -2.13588281,       3.293112736,               -32
          0,           0,         325,      -5.223298281,      -1.282288722,      -2.133148428,        3.29310963,               -32
          0,           0,         326,      -5.225569433,      -1.282433964,      -2.138102648,       3.293109174,               -32
          0,           0,         327,      -5.228276416,      -1.282422699,      -2.136869607,       3.293106979,               -32
          0,           0,         328,      -5.231007149,      -1.282805252,      -2.139759983,       3.293106494,               -32
          0,           0,         329,      -5.233914467,      -1.282736628,      -2.138946315,         3.2931045,               -32
          0,           0,         330,      -5.236840959,      -1.283027761,      -2.140555861,       3.293104542,               -32
          0,           0,         331,      -5.239875713,      -1.283005595,      -2.140331479,        3.29310372,               -32
          0,           0,         332,      -5.242978938,      -1.283196709,      -2.141214062,       3.293103689,               -32
          0,           0,         333,      -5.246119348,      -1.283179147,      -2.141484028,       3.293104176,               -32
          0,           0,         334,      -5.249356957,      -1.283301936,      -2.142355229,       3.293103839,               -32
          0,           0,         335,      -5.252623833,       -1.28335156,      -2.142451668,       3.293103404,               -32
          0,           0,         336,      -5.255933714,      -1.283465161,      -2.142971324,       3.293103158,               -32
          0,           0,         337,      -5.259219256,       -1.28354433,      -2.143222869,       3.293102857,               -32
